id1,id2,score,is_correct,classification
metabooks_300077,goodreads_36974,1.0,False,FP
metabooks_300077,goodreads_40107,1.0,False,FP
metabooks_300077,goodreads_40122,1.0,False,FP
metabooks_300077,goodreads_41902,1.0,False,FP
metabooks_300077,goodreads_43896,1.0,False,FP
metabooks_300077,goodreads_44710,1.0,False,FP
metabooks_300077,goodreads_45629,1.0,False,FP
metabooks_300077,goodreads_46054,1.0,False,FP
metabooks_300077,goodreads_46819,1.0,False,FP
metabooks_300077,goodreads_47184,1.0,False,FP
metabooks_500275,goodreads_9660,1.0,False,FP
metabooks_500275,goodreads_19089,1.0,False,FP
metabooks_500275,goodreads_30983,1.0,False,FP
metabooks_500275,goodreads_32651,1.0,False,FP
metabooks_500275,goodreads_34137,1.0,False,FP
metabooks_500275,goodreads_36568,1.0,False,FP
metabooks_500275,goodreads_36974,1.0,False,FP
metabooks_500275,goodreads_40107,1.0,False,FP
metabooks_500275,goodreads_40122,1.0,False,FP
metabooks_500275,goodreads_41902,1.0,False,FP
metabooks_500275,goodreads_43896,1.0,False,FP
metabooks_500275,goodreads_44710,1.0,False,FP
metabooks_500275,goodreads_45629,1.0,False,FP
metabooks_500275,goodreads_46054,1.0,False,FP
metabooks_500275,goodreads_46819,1.0,False,FP
metabooks_500275,goodreads_47184,1.0,False,FP
metabooks_532584,goodreads_25098,1.0,False,FP
metabooks_287832,goodreads_12094,1.0,False,FP
metabooks_287832,goodreads_33964,1.0,False,FP
metabooks_492239,goodreads_48718,1.0,False,FP
metabooks_83496,goodreads_531,1.0,False,FP
metabooks_278040,goodreads_531,1.0,False,FP
metabooks_302829,goodreads_531,1.0,False,FP
metabooks_367232,goodreads_531,1.0,False,FP
metabooks_447148,goodreads_531,1.0,False,FP
metabooks_355813,goodreads_9816,1.0,False,FP
metabooks_336334,goodreads_24137,1.0,False,FP
metabooks_308478,goodreads_34810,1.0,False,FP
metabooks_365125,goodreads_50544,1.0,False,FP
metabooks_21112,goodreads_6281,1.0,False,FP
metabooks_199262,goodreads_3621,1.0,False,FP
metabooks_32005,goodreads_6852,1.0,False,FP
metabooks_19626,goodreads_26158,1.0,False,FP
metabooks_318351,goodreads_24369,1.0,False,FP
metabooks_493832,goodreads_16551,1.0,False,FP
metabooks_133100,goodreads_40892,1.0,False,FP
metabooks_23762,goodreads_13011,1.0,False,FP
metabooks_23762,goodreads_13124,1.0,False,FP
metabooks_23762,goodreads_24709,1.0,False,FP
metabooks_23762,goodreads_32167,1.0,False,FP
metabooks_23762,goodreads_35015,1.0,False,FP
metabooks_23762,goodreads_36303,1.0,False,FP
metabooks_23762,goodreads_37242,1.0,False,FP
metabooks_23762,goodreads_40588,1.0,False,FP
metabooks_23762,goodreads_40609,1.0,False,FP
metabooks_23762,goodreads_42274,1.0,False,FP
metabooks_23762,goodreads_44187,1.0,False,FP
metabooks_23762,goodreads_47355,1.0,False,FP
metabooks_410763,goodreads_13011,1.0,False,FP
metabooks_410763,goodreads_13124,1.0,False,FP
metabooks_410763,goodreads_24709,1.0,False,FP
metabooks_410763,goodreads_32167,1.0,False,FP
metabooks_410763,goodreads_35015,1.0,False,FP
metabooks_410763,goodreads_36303,1.0,False,FP
metabooks_410763,goodreads_37242,1.0,False,FP
metabooks_410763,goodreads_40588,1.0,False,FP
metabooks_410763,goodreads_40609,1.0,False,FP
metabooks_410763,goodreads_42274,1.0,False,FP
metabooks_410763,goodreads_44187,1.0,False,FP
metabooks_410763,goodreads_47355,1.0,False,FP
metabooks_54120,goodreads_21955,1.0,False,FP
metabooks_256107,goodreads_24531,1.0,False,FP
metabooks_476568,goodreads_24531,1.0,False,FP
metabooks_320885,goodreads_24531,1.0,False,FP
metabooks_489055,goodreads_6118,1.0,False,FP
metabooks_506419,goodreads_6118,1.0,False,FP
metabooks_131366,goodreads_51771,1.0,False,FP
metabooks_485969,goodreads_51771,1.0,False,FP
metabooks_24281,goodreads_23044,1.0,False,FP
metabooks_141203,goodreads_25396,1.0,False,FP
metabooks_530967,goodreads_42855,1.0,False,FP
metabooks_209699,goodreads_34195,1.0,False,FP
metabooks_209699,goodreads_35533,1.0,False,FP
metabooks_209699,goodreads_37926,1.0,False,FP
metabooks_209699,goodreads_41085,1.0,False,FP
metabooks_209699,goodreads_42630,1.0,False,FP
metabooks_209699,goodreads_45126,1.0,False,FP
metabooks_209699,goodreads_47529,1.0,False,FP
metabooks_278795,goodreads_34195,1.0,False,FP
metabooks_278795,goodreads_35533,1.0,False,FP
metabooks_278795,goodreads_37926,1.0,False,FP
metabooks_278795,goodreads_41085,1.0,False,FP
metabooks_278795,goodreads_42630,1.0,False,FP
metabooks_278795,goodreads_45126,1.0,False,FP
metabooks_278795,goodreads_47529,1.0,False,FP
metabooks_131458,goodreads_37193,1.0,False,FP
metabooks_284142,goodreads_25905,1.0,False,FP
metabooks_99394,goodreads_31648,1.0,False,FP
metabooks_464521,goodreads_27038,1.0,False,FP
metabooks_485965,goodreads_38469,1.0,False,FP
metabooks_5775,goodreads_38469,1.0,False,FP
metabooks_485965,goodreads_21073,1.0,False,FP
metabooks_485965,goodreads_41435,1.0,False,FP
metabooks_5775,goodreads_21073,1.0,False,FP
metabooks_5775,goodreads_41435,1.0,False,FP
metabooks_425696,goodreads_41435,1.0,False,FP
metabooks_522820,goodreads_44521,1.0,False,FP
metabooks_323203,goodreads_20879,1.0,False,FP
metabooks_366284,goodreads_20879,1.0,False,FP
metabooks_278780,goodreads_19798,1.0,False,FP
metabooks_278780,goodreads_23394,1.0,False,FP
metabooks_278780,goodreads_36356,1.0,False,FP
metabooks_278780,goodreads_38213,1.0,False,FP
metabooks_278780,goodreads_42145,1.0,False,FP
metabooks_299154,goodreads_19798,1.0,False,FP
metabooks_299154,goodreads_23394,1.0,False,FP
metabooks_299154,goodreads_36356,1.0,False,FP
metabooks_299154,goodreads_38213,1.0,False,FP
metabooks_299154,goodreads_42145,1.0,False,FP
metabooks_351257,goodreads_27800,1.0,False,FP
metabooks_97199,goodreads_842,1.0,False,FP
metabooks_123246,goodreads_842,1.0,False,FP
metabooks_307815,goodreads_842,1.0,False,FP
metabooks_473834,goodreads_842,1.0,False,FP
metabooks_261826,goodreads_5558,1.0,False,FP
metabooks_512762,goodreads_5558,1.0,False,FP
metabooks_56779,goodreads_27593,1.0,False,FP
metabooks_529341,goodreads_41031,1.0,False,FP
metabooks_111495,goodreads_32431,1.0,False,FP
metabooks_133022,goodreads_38952,1.0,False,FP
metabooks_133022,goodreads_37064,1.0,False,FP
metabooks_133022,goodreads_38397,1.0,False,FP
metabooks_133022,goodreads_37761,1.0,False,FP
metabooks_305209,goodreads_7883,1.0,False,FP
metabooks_47516,goodreads_7883,1.0,False,FP
metabooks_233035,goodreads_7883,1.0,False,FP
metabooks_440913,goodreads_17128,1.0,False,FP
metabooks_331491,goodreads_29713,1.0,False,FP
metabooks_63810,goodreads_31790,1.0,False,FP
metabooks_135593,goodreads_31790,1.0,False,FP
metabooks_336761,goodreads_31790,1.0,False,FP
metabooks_251357,goodreads_28172,1.0,False,FP
metabooks_40982,goodreads_28172,1.0,False,FP
metabooks_167097,goodreads_3453,1.0,False,FP
metabooks_428423,goodreads_7966,1.0,False,FP
metabooks_6455,goodreads_932,1.0,False,FP
metabooks_43974,goodreads_932,1.0,False,FP
metabooks_288914,goodreads_932,1.0,False,FP
metabooks_501137,goodreads_932,1.0,False,FP
metabooks_137987,goodreads_17986,1.0,False,FP
metabooks_458336,goodreads_17986,1.0,False,FP
metabooks_33024,goodreads_17986,1.0,False,FP
metabooks_177367,goodreads_17986,1.0,False,FP
metabooks_172657,goodreads_43686,1.0,False,FP
metabooks_248576,goodreads_43686,1.0,False,FP
metabooks_377861,goodreads_43686,1.0,False,FP
metabooks_14467,goodreads_44163,1.0,False,FP
metabooks_208610,goodreads_29396,1.0,False,FP
metabooks_239708,goodreads_5770,1.0,False,FP
metabooks_54870,goodreads_44607,1.0,False,FP
metabooks_375811,goodreads_35653,1.0,False,FP
metabooks_202855,goodreads_36277,1.0,False,FP
metabooks_132270,goodreads_43495,1.0,False,FP
metabooks_49877,goodreads_35567,1.0,False,FP
metabooks_120018,goodreads_666,1.0,False,FP
metabooks_329359,goodreads_46598,1.0,False,FP
metabooks_81876,goodreads_37367,1.0,False,FP
metabooks_190791,goodreads_37367,1.0,False,FP
metabooks_517878,goodreads_7892,1.0,False,FP
metabooks_308403,goodreads_48235,1.0,False,FP
metabooks_325655,goodreads_48235,1.0,False,FP
metabooks_71143,goodreads_641,1.0,False,FP
metabooks_136690,goodreads_641,1.0,False,FP
metabooks_295219,goodreads_641,1.0,False,FP
metabooks_120877,goodreads_52276,1.0,False,FP
