id1,id2,score,notes
kaggle380k-225865,yelp-23454,1.0,ml_classifier=SVC
kaggle380k-227292,yelp-23464,1.0,ml_classifier=SVC
kaggle380k-229542,yelp-23510,1.0,ml_classifier=SVC
kaggle380k-229640,yelp-23514,1.0,ml_classifier=SVC
kaggle380k-230953,yelp-23471,1.0,ml_classifier=SVC
kaggle380k-231527,yelp-23509,1.0,ml_classifier=SVC
kaggle380k-233588,yelp-23513,1.0,ml_classifier=SVC
kaggle380k-234414,yelp-27158,1.0,ml_classifier=SVC
kaggle380k-235335,yelp-27109,1.0,ml_classifier=SVC
kaggle380k-236295,yelp-27104,1.0,ml_classifier=SVC
kaggle380k-236976,yelp-23479,1.0,ml_classifier=SVC
kaggle380k-237681,yelp-23465,1.0,ml_classifier=SVC
kaggle380k-238277,yelp-22470,1.0,ml_classifier=SVC
kaggle380k-238785,yelp-27178,1.0,ml_classifier=SVC
kaggle380k-238855,yelp-23481,1.0,ml_classifier=SVC
kaggle380k-239443,yelp-23498,1.0,ml_classifier=SVC
kaggle380k-241143,yelp-27351,1.0,ml_classifier=SVC
kaggle380k-241653,yelp-23497,1.0,ml_classifier=SVC
kaggle380k-241653,yelp-23508,1.0,ml_classifier=SVC
kaggle380k-243183,yelp-23464,1.0,ml_classifier=SVC
kaggle380k-245287,yelp-27138,1.0,ml_classifier=SVC
kaggle380k-245445,yelp-27104,1.0,ml_classifier=SVC
kaggle380k-246558,yelp-23513,1.0,ml_classifier=SVC
kaggle380k-248170,yelp-27145,1.0,ml_classifier=SVC
kaggle380k-248654,yelp-23458,1.0,ml_classifier=SVC
kaggle380k-249040,yelp-06370,1.0,ml_classifier=SVC
kaggle380k-250716,yelp-22534,1.0,ml_classifier=SVC
kaggle380k-253381,yelp-27138,1.0,ml_classifier=SVC
kaggle380k-253783,yelp-23479,1.0,ml_classifier=SVC
kaggle380k-254638,yelp-27349,1.0,ml_classifier=SVC
kaggle380k-255440,yelp-23509,1.0,ml_classifier=SVC
kaggle380k-256431,yelp-22534,1.0,ml_classifier=SVC
kaggle380k-257166,yelp-23505,1.0,ml_classifier=SVC
kaggle380k-257553,yelp-23513,1.0,ml_classifier=SVC
kaggle380k-257639,yelp-27109,1.0,ml_classifier=SVC
kaggle380k-258188,yelp-27171,1.0,ml_classifier=SVC
kaggle380k-258981,yelp-27126,1.0,ml_classifier=SVC
kaggle380k-260816,yelp-27124,1.0,ml_classifier=SVC
kaggle380k-262383,yelp-23479,1.0,ml_classifier=SVC
kaggle380k-262891,yelp-23494,1.0,ml_classifier=SVC
kaggle380k-263024,yelp-23514,1.0,ml_classifier=SVC
kaggle380k-264093,yelp-23452,1.0,ml_classifier=SVC
kaggle380k-266914,yelp-23514,1.0,ml_classifier=SVC
kaggle380k-268005,yelp-27351,1.0,ml_classifier=SVC
kaggle380k-268412,yelp-27105,1.0,ml_classifier=SVC
kaggle380k-269044,yelp-27138,1.0,ml_classifier=SVC
kaggle380k-269665,yelp-27124,1.0,ml_classifier=SVC
kaggle380k-271858,yelp-23471,1.0,ml_classifier=SVC
kaggle380k-272891,yelp-23505,1.0,ml_classifier=SVC
kaggle380k-275108,yelp-27164,1.0,ml_classifier=SVC
kaggle380k-276049,yelp-23460,1.0,ml_classifier=SVC
