id1,id2,score,is_correct,classification
metabooks_416729,goodreads_32496,0.8015113445777635,,
metabooks_268055,goodreads_24535,0.808248290463863,,
metabooks_31909,goodreads_10238,0.7121320343559643,,
metabooks_86554,goodreads_13101,0.8707106781186548,,
metabooks_374915,goodreads_12684,0.9,,
metabooks_202568,goodreads_1585,0.8,,
metabooks_341846,goodreads_47376,0.9,,
metabooks_61622,goodreads_3886,0.9082482904638629,,
metabooks_54040,goodreads_50852,0.9,,
metabooks_235303,goodreads_15411,0.7061862178478973,,
metabooks_275759,goodreads_763,0.7013844388659563,,
metabooks_483707,goodreads_2139,0.7449489742783179,,
metabooks_517219,goodreads_51060,0.8707106781186548,,
metabooks_119084,goodreads_48624,1.0,,
metabooks_519679,goodreads_6157,0.8,,
metabooks_482913,goodreads_38597,0.8,,
metabooks_236287,goodreads_36657,0.7333333333333333,,
metabooks_132084,goodreads_21614,0.9,,
metabooks_240758,goodreads_38940,0.8707106781186548,,
metabooks_27369,goodreads_46336,0.9225771273642582,,
metabooks_137837,goodreads_49217,0.9,,
metabooks_181461,goodreads_35253,0.8535533905932737,,
metabooks_153918,goodreads_5609,0.8,,
metabooks_384770,goodreads_5255,0.8,,
metabooks_218574,goodreads_1261,0.9707106781186547,,
metabooks_294616,goodreads_39547,1.0,,
metabooks_322454,goodreads_22467,0.7535533905932738,,
metabooks_81653,goodreads_47837,0.8,,
metabooks_216653,goodreads_6842,0.9,,
metabooks_160376,goodreads_46033,0.9,,
metabooks_116416,goodreads_10062,0.9,,
metabooks_386898,goodreads_21965,0.9,,
metabooks_367213,goodreads_29407,0.808248290463863,,
metabooks_136079,goodreads_12573,0.9816496580927726,,
metabooks_526511,goodreads_606,0.7330127018922193,,
metabooks_280001,goodreads_8389,1.0,,
metabooks_137554,goodreads_7019,0.7242640687119285,,
metabooks_443791,goodreads_44761,0.8354101966249684,,
metabooks_59219,goodreads_34697,0.8121320343559643,,
metabooks_117318,goodreads_33326,0.9,,
metabooks_317706,goodreads_7888,0.8,,
metabooks_135446,goodreads_43797,0.7872983346207417,,
metabooks_156163,goodreads_21708,0.8528211425363985,,
metabooks_448306,goodreads_18929,1.0,,
metabooks_291782,goodreads_5837,0.9,,
metabooks_437041,goodreads_42777,1.0,,
metabooks_258395,goodreads_12844,0.7535533905932738,,
metabooks_101860,goodreads_32114,1.0,,
metabooks_313946,goodreads_31405,0.7227486121839514,,
metabooks_35075,goodreads_15606,0.8707106781186548,,
metabooks_409036,goodreads_45518,0.7872983346207417,,
metabooks_515738,goodreads_39940,0.7978774241096105,,
metabooks_91808,goodreads_9671,0.9,,
metabooks_305866,goodreads_28246,0.7535533905932738,,
metabooks_377241,goodreads_21864,0.7086066999241838,,
metabooks_341124,goodreads_21524,0.9,,
metabooks_498641,goodreads_14677,0.9,,
metabooks_409109,goodreads_2359,0.8707106781186548,,
metabooks_204004,goodreads_48695,0.8535533905932737,,
metabooks_214233,goodreads_30932,0.9,,
metabooks_503787,goodreads_49007,0.7225771273642583,,
metabooks_64505,goodreads_17988,0.8,,
metabooks_287755,goodreads_3428,0.8,,
metabooks_373201,goodreads_41779,0.7273268353539886,,
metabooks_190193,goodreads_9955,0.8,,
metabooks_431949,goodreads_46610,1.0,,
metabooks_51498,goodreads_25284,0.9,,
metabooks_95031,goodreads_25086,0.8677343398317724,,
metabooks_302970,goodreads_23902,1.0,,
metabooks_1940,goodreads_46747,0.8,,
metabooks_281608,goodreads_48077,0.9,,
metabooks_86995,goodreads_23416,1.0,,
metabooks_458124,goodreads_9763,0.8225771273642583,,
metabooks_443753,goodreads_31003,0.9,,
metabooks_477768,goodreads_25120,0.8162277660168379,,
metabooks_117143,goodreads_1002,0.8,,
metabooks_89453,goodreads_50156,1.0,,
metabooks_157090,goodreads_43208,1.0,,
metabooks_362250,goodreads_16838,0.9,,
metabooks_131166,goodreads_45400,0.9,,
metabooks_383766,goodreads_26191,0.8,,
metabooks_283864,goodreads_25959,0.9,,
metabooks_97592,goodreads_13274,0.9,,
metabooks_152807,goodreads_21920,0.9,,
metabooks_73465,goodreads_7628,0.8,,
metabooks_402787,goodreads_3170,1.0,,
metabooks_174591,goodreads_5463,0.7535533905932738,,
metabooks_52844,goodreads_13682,0.9,,
metabooks_406668,goodreads_285,0.8,,
metabooks_479336,goodreads_16958,0.9,,
metabooks_404129,goodreads_21919,0.9,,
metabooks_396825,goodreads_8427,0.9,,
metabooks_187610,goodreads_1777,0.7015113445777635,,
metabooks_161188,goodreads_22372,0.8121320343559643,,
metabooks_214895,goodreads_47167,0.9,,
metabooks_65805,goodreads_1656,0.9,,
metabooks_179421,goodreads_31909,0.8707106781186548,,
metabooks_493222,goodreads_51531,0.8472135954999579,,
metabooks_486548,goodreads_802,0.9,,
metabooks_177539,goodreads_15256,0.9,,
metabooks_499725,goodreads_39987,0.7985023648715915,,
metabooks_118767,goodreads_8529,0.7834733547569204,,
metabooks_467167,goodreads_25113,0.9,,
metabooks_307063,goodreads_180,0.7225771273642583,,
metabooks_285498,goodreads_7017,0.7638034375544994,,
metabooks_296543,goodreads_17775,1.0,,
metabooks_175859,goodreads_20053,0.7454653676892975,,
metabooks_359123,goodreads_38986,0.8449489742783178,,
metabooks_497980,goodreads_32584,1.0,,
metabooks_184426,goodreads_45446,0.8,,
metabooks_465534,goodreads_26909,1.0,,
metabooks_31679,goodreads_4558,0.9,,
metabooks_332271,goodreads_27279,0.9,,
metabooks_215257,goodreads_10436,0.7162277660168379,,
metabooks_89881,goodreads_4581,0.7535533905932738,,
metabooks_268069,goodreads_33991,0.9,,
metabooks_16914,goodreads_17311,0.8,,
metabooks_499527,goodreads_39920,1.0,True,TP
metabooks_250041,goodreads_37921,0.9,,
metabooks_94170,goodreads_7753,0.9,,
metabooks_122682,goodreads_6323,0.8,,
metabooks_401438,goodreads_15818,0.8707106781186548,,
metabooks_234822,goodreads_21950,1.0,,
metabooks_427731,goodreads_50681,0.908248290463863,,
metabooks_272328,goodreads_9096,0.8872983346207417,,
metabooks_508067,goodreads_30231,0.9,,
metabooks_172536,goodreads_17317,0.9,,
metabooks_127295,goodreads_32621,0.8707106781186548,,
metabooks_120262,goodreads_42840,0.782379000772445,,
metabooks_193355,goodreads_42035,0.8500000000000001,,
metabooks_481325,goodreads_41760,0.9,,
metabooks_15824,goodreads_412,0.9,,
metabooks_519336,goodreads_14741,0.8707106781186548,,
metabooks_314310,goodreads_5287,0.8162277660168379,,
metabooks_215907,goodreads_5668,0.737099931231621,,
metabooks_169507,goodreads_35668,0.8894427190999916,,
metabooks_28097,goodreads_22590,0.9707106781186547,,
metabooks_335164,goodreads_1154,0.7082482904638631,,
metabooks_243204,goodreads_5599,0.8,,
metabooks_116556,goodreads_29354,0.8707106781186548,,
metabooks_44418,goodreads_52298,0.8449489742783178,,
metabooks_76978,goodreads_39713,0.8689479927135143,,
metabooks_74479,goodreads_7578,0.8,,
metabooks_305385,goodreads_43347,0.7872983346207417,,
metabooks_365769,goodreads_9259,0.8,,
metabooks_147096,goodreads_37980,0.8732050807568877,True,TP
metabooks_30170,goodreads_5475,0.8577350269189626,,
metabooks_504073,goodreads_17683,0.7886751345948129,,
metabooks_283220,goodreads_27673,0.9,,
metabooks_350879,goodreads_1350,0.8,,
metabooks_413187,goodreads_41556,0.8060660171779821,,
metabooks_499304,goodreads_9349,0.8,,
metabooks_68210,goodreads_155,0.7429895418874515,,
metabooks_319078,goodreads_214,0.8,,
metabooks_507358,goodreads_2199,0.7801520229643641,,
metabooks_188916,goodreads_9258,0.8,,
metabooks_311718,goodreads_4660,0.9500000000000001,,
metabooks_158438,goodreads_13316,0.908248290463863,,
metabooks_218365,goodreads_3927,1.0,,
metabooks_485369,goodreads_10520,0.7449489742783179,,
metabooks_58941,goodreads_1271,0.8,,
metabooks_261428,goodreads_47469,0.875,,
metabooks_523234,goodreads_39260,0.7015113445777635,,
metabooks_79593,goodreads_40195,0.8202200572599404,,
metabooks_215127,goodreads_40937,0.9,,
metabooks_312485,goodreads_38876,0.8707106781186548,,
metabooks_310645,goodreads_17712,0.737971920031079,,
metabooks_202018,goodreads_6912,0.7535533905932738,,
metabooks_107856,goodreads_9016,1.0,,
metabooks_63874,goodreads_10964,0.9,,
metabooks_220446,goodreads_51071,0.9,,
metabooks_189520,goodreads_3855,0.9408248290463863,,
metabooks_220949,goodreads_28199,0.9,,
metabooks_224224,goodreads_11710,0.9,,
metabooks_98692,goodreads_15426,0.7162277660168379,,
metabooks_77845,goodreads_6892,0.8,,
metabooks_206050,goodreads_2217,0.7112884175122364,,
metabooks_76971,goodreads_46532,1.0,,
metabooks_420678,goodreads_359,0.7082482904638631,,
metabooks_102026,goodreads_7358,0.8,,
metabooks_396302,goodreads_52098,0.9,,
metabooks_289091,goodreads_21868,0.9,,
metabooks_108543,goodreads_44948,0.9,,
metabooks_353043,goodreads_41008,0.9,,
metabooks_308360,goodreads_26379,0.9,,
metabooks_383636,goodreads_1984,0.9,,
metabooks_347984,goodreads_2597,0.7535533905932738,,
metabooks_137881,goodreads_10699,0.8225771273642583,,
metabooks_5729,goodreads_52335,0.9,,
metabooks_340259,goodreads_21568,0.9,,
metabooks_380734,goodreads_21624,0.9,,
metabooks_311778,goodreads_23427,0.9,,
metabooks_476682,goodreads_45856,0.7162277660168379,,
metabooks_30393,goodreads_50962,0.8162277660168379,,
metabooks_180359,goodreads_2684,0.7008071689507771,,
metabooks_502830,goodreads_2133,0.8707106781186548,,
metabooks_394947,goodreads_3743,1.0,,
metabooks_193106,goodreads_32612,0.9,,
metabooks_490563,goodreads_16841,0.7386751345948129,True,TP
metabooks_452272,goodreads_42110,0.9,,
metabooks_287829,goodreads_4376,0.8816496580927726,,
metabooks_33536,goodreads_10056,0.7711630722733201,True,TP
metabooks_138908,goodreads_30434,0.9,,
metabooks_279066,goodreads_12481,0.9,,
metabooks_232275,goodreads_12058,0.8535533905932737,,
metabooks_499790,goodreads_30014,0.9,,
metabooks_163097,goodreads_10218,0.8,,
metabooks_57380,goodreads_47212,0.7273268353539886,,
metabooks_188186,goodreads_36842,0.9449489742783178,,
metabooks_487635,goodreads_27350,0.8330127018922193,,
metabooks_103201,goodreads_42903,0.9,,
metabooks_264386,goodreads_44485,1.0,,
metabooks_90931,goodreads_11714,0.808248290463863,,
metabooks_200007,goodreads_29168,0.9,,
metabooks_153861,goodreads_10262,0.7242640687119285,,
metabooks_194407,goodreads_35001,0.7629100498862758,,
metabooks_202140,goodreads_13708,0.8816496580927726,,
metabooks_520457,goodreads_15811,0.8242640687119285,,
metabooks_414166,goodreads_42517,0.8577350269189626,,
metabooks_191197,goodreads_17979,0.7008918628686366,,
metabooks_333518,goodreads_35332,0.9500000000000001,,
metabooks_108929,goodreads_27389,0.9,,
metabooks_149552,goodreads_27566,0.9,,
metabooks_129102,goodreads_51175,0.8,,
metabooks_185107,goodreads_3769,0.8225771273642583,,
metabooks_415014,goodreads_8627,0.7175426480542941,True,TP
metabooks_104580,goodreads_14381,0.9,,
metabooks_136537,goodreads_2842,0.8,,
metabooks_279983,goodreads_7641,1.0,,
metabooks_53124,goodreads_35046,0.8225771273642583,,
metabooks_153396,goodreads_27646,0.7833333333333333,,
metabooks_195330,goodreads_6269,0.9,,
metabooks_61921,goodreads_847,0.8,,
metabooks_532727,goodreads_1678,0.8,,
metabooks_15110,goodreads_17771,0.9,,
metabooks_31629,goodreads_24074,1.0,,
metabooks_448648,goodreads_31090,0.8162277660168379,,
metabooks_158788,goodreads_2676,0.8707106781186548,,
metabooks_13416,goodreads_27563,0.808248290463863,,
metabooks_521450,goodreads_15797,0.9,,
metabooks_229597,goodreads_35836,0.7227486121839514,,
metabooks_30724,goodreads_40542,0.9,,
metabooks_441588,goodreads_48447,0.8779644730092271,,
metabooks_509358,goodreads_38833,0.9,,
metabooks_152670,goodreads_11452,0.7,,
metabooks_221421,goodreads_329,0.7330127018922193,,
metabooks_376468,goodreads_28803,0.8872983346207417,,
metabooks_258654,goodreads_52050,0.9449489742783178,,
metabooks_168010,goodreads_33780,0.8779644730092271,,
metabooks_210784,goodreads_38713,0.8,,
metabooks_125623,goodreads_10930,0.7121320343559643,,
metabooks_23023,goodreads_48292,1.0,,
metabooks_80706,goodreads_34603,0.9,,
metabooks_387051,goodreads_41708,0.7162277660168379,,
metabooks_416727,goodreads_44363,0.9,,
metabooks_125132,goodreads_32820,0.9,,
metabooks_315939,goodreads_1537,0.8,,
metabooks_414209,goodreads_8826,0.8156596523969726,,
metabooks_471307,goodreads_12595,0.9750000000000001,,
metabooks_249457,goodreads_35626,0.8472135954999579,,
metabooks_534199,goodreads_2770,0.7183300132670378,,
metabooks_426369,goodreads_37065,0.8707106781186548,,
metabooks_196985,goodreads_45264,1.0,,
metabooks_506169,goodreads_31537,0.9,,
metabooks_297727,goodreads_160,0.8,,
metabooks_400862,goodreads_5005,0.8707106781186548,,
metabooks_160327,goodreads_9738,0.8535533905932737,,
metabooks_514572,goodreads_17266,0.7535533905932738,,
metabooks_101830,goodreads_46962,0.8629100498862757,,
metabooks_153218,goodreads_51958,0.7535533905932738,,
metabooks_136753,goodreads_19103,0.9,,
metabooks_204053,goodreads_42267,0.7535533905932738,,
metabooks_489935,goodreads_63,0.9,,
metabooks_466701,goodreads_3280,0.7872983346207417,,
metabooks_296074,goodreads_13336,0.7082482904638631,,
metabooks_168391,goodreads_9601,0.9,,
metabooks_190963,goodreads_389,0.8,,
metabooks_20947,goodreads_30579,0.908248290463863,,
metabooks_106831,goodreads_543,0.8,,
metabooks_163749,goodreads_22303,0.9,,
metabooks_317871,goodreads_1576,0.8,,
metabooks_199391,goodreads_25581,0.9,,
metabooks_285957,goodreads_37515,0.7886751345948129,,
metabooks_467614,goodreads_14139,0.9,,
metabooks_412291,goodreads_43010,0.9707106781186547,,
metabooks_189932,goodreads_48729,0.9,,
metabooks_193201,goodreads_20590,0.7041241452319315,,
metabooks_169270,goodreads_28224,0.8707106781186548,,
metabooks_138975,goodreads_23904,0.8,,
metabooks_507774,goodreads_40182,0.8535533905932737,,
metabooks_529576,goodreads_103,0.8,,
metabooks_437014,goodreads_18491,0.85,,
metabooks_7179,goodreads_32811,0.8,,
metabooks_488776,goodreads_8548,0.9,,
metabooks_156678,goodreads_8496,0.8872983346207417,,
metabooks_177706,goodreads_19105,0.7535533905932738,,
metabooks_513057,goodreads_45250,0.9,,
metabooks_110935,goodreads_45937,0.9,True,TP
metabooks_120685,goodreads_41109,0.9,,
metabooks_209836,goodreads_21332,0.7886751345948129,,
metabooks_299668,goodreads_28567,0.8,,
metabooks_120222,goodreads_49838,0.9516397779494322,,
metabooks_260864,goodreads_878,0.9,,
metabooks_311665,goodreads_27995,1.0,,
metabooks_472272,goodreads_1137,0.8,,
metabooks_35345,goodreads_7833,0.9,,
metabooks_344259,goodreads_9438,0.8707106781186548,,
metabooks_79083,goodreads_32072,1.0,True,TP
metabooks_73957,goodreads_29177,0.7082482904638631,,
metabooks_347535,goodreads_37732,0.8531972647421808,,
metabooks_218407,goodreads_4618,0.9,,
metabooks_354244,goodreads_45035,0.9,,
metabooks_399983,goodreads_42458,0.9,,
metabooks_111285,goodreads_34261,0.9,,
metabooks_179617,goodreads_46820,1.0,,
metabooks_140145,goodreads_47282,0.75,,
metabooks_306086,goodreads_64,0.8707106781186548,,
metabooks_23341,goodreads_13487,0.9,,
metabooks_422571,goodreads_19386,0.8726779962499649,,
metabooks_499449,goodreads_14212,0.7872983346207417,,
metabooks_213009,goodreads_39514,0.8121320343559643,,
metabooks_354712,goodreads_17209,0.8,,
metabooks_350629,goodreads_39629,0.7535533905932738,,
metabooks_237532,goodreads_21828,0.9,,
metabooks_141009,goodreads_864,0.9,,
metabooks_472895,goodreads_162,0.7472135954999579,,
metabooks_420918,goodreads_18767,0.8500000000000001,,
metabooks_381219,goodreads_12839,0.7015113445777635,,
metabooks_483799,goodreads_16068,0.7366025403784439,,
metabooks_265948,goodreads_29797,0.8,,
metabooks_218682,goodreads_46913,0.7898979485566356,,
metabooks_304995,goodreads_1197,0.7535533905932738,,
metabooks_276808,goodreads_37774,0.8,,
metabooks_193569,goodreads_45242,0.8707106781186548,,
metabooks_13283,goodreads_51982,0.7535533905932738,,
metabooks_279314,goodreads_23889,0.8,,
metabooks_333255,goodreads_20101,0.7386751345948129,,
metabooks_158028,goodreads_2000,0.9,,
metabooks_204467,goodreads_8361,0.9,,
metabooks_411671,goodreads_42599,0.7781178536948045,,
metabooks_371139,goodreads_19165,1.0,,
metabooks_382533,goodreads_49231,0.8,,
metabooks_425337,goodreads_9169,0.8535533905932737,,
metabooks_315101,goodreads_40558,0.9,,
metabooks_311106,goodreads_6644,0.8000585743092975,,
metabooks_308743,goodreads_49383,0.9,,
metabooks_136463,goodreads_38527,0.8816496580927726,,
metabooks_344678,goodreads_413,0.7333333333333333,,
metabooks_214900,goodreads_9182,1.0,True,TP
metabooks_457957,goodreads_46726,0.7886751345948129,,
metabooks_397427,goodreads_16107,0.7352030486860464,,
metabooks_134246,goodreads_43004,0.8577350269189626,,
metabooks_459964,goodreads_47356,0.9,True,TP
metabooks_132888,goodreads_10466,0.7225771273642583,,
metabooks_422788,goodreads_23698,0.7985023648715915,,
metabooks_472455,goodreads_2754,0.7449489742783179,,
metabooks_287858,goodreads_20189,1.0,,
metabooks_158639,goodreads_45025,0.9,,
metabooks_49934,goodreads_29591,0.8707106781186548,,
metabooks_20706,goodreads_12425,0.7354101966249684,True,TP
metabooks_44000,goodreads_3419,0.75,,
metabooks_522313,goodreads_13416,0.8,,
metabooks_372768,goodreads_34720,0.8666666666666666,,
metabooks_119196,goodreads_12249,0.8,,
metabooks_51033,goodreads_38915,0.9,,
metabooks_31435,goodreads_15886,1.0,,
metabooks_407833,goodreads_28740,0.9,,
metabooks_361871,goodreads_3665,0.8,,
metabooks_122,goodreads_422,0.8,,
metabooks_273246,goodreads_33076,0.8,,
metabooks_243233,goodreads_3793,0.7535533905932738,,
metabooks_276571,goodreads_51873,0.9,,
metabooks_130014,goodreads_40500,1.0,,
metabooks_442594,goodreads_48749,0.7535533905932738,,
metabooks_265481,goodreads_12695,0.8225771273642583,,
metabooks_462197,goodreads_11625,0.8500000000000001,,
metabooks_70743,goodreads_49657,0.8866025403784439,,
metabooks_417721,goodreads_38344,0.9,,
metabooks_514503,goodreads_22034,0.7535533905932738,,
metabooks_326777,goodreads_46635,0.7242640687119285,,
metabooks_443890,goodreads_15487,0.9,True,TP
